==================================================
EXECUTABLE UNALTERED RAW AUDIT REPORT (ATTEMPT 03)
PROTOCOL: FROZEN v1.4 (Commit: 52f914d5ffe90d37fd6ff43d1db4c366fa19406245619a5b6d06e653383736d3)
TARGET SCOPE: REAL BLOCKCHAIN BLOCKS 1 TO 10000
==================================================

HEIGHT: 1 | HASH: 00000000839a8e6886ab5951d76f411475428afc90947ee320161bbf18eb6048 | V_OBS: 00000001 | RESULT: CONFORMING
HEIGHT: 7036 | HASH: 00000000e381a614da137d6310fed6947bb418a1c062bb3bc5d6d101c1f45f98 | V_OBS: 00001b7c | RESULT: CONFORMING
HEIGHT: 7037 | HASH: 00000000406daa5e71c13627ed2d01edcd52998e509fb7f8115754dfd500520f | V_OBS: 00001b7d | RESULT: CONFORMING
HEIGHT: 7038 | HASH: 0000000064f39f64c44189e77f7e084bbcf0a6ee4b31e25114858aa5b5931205 | V_OBS: 00001b7e | RESULT: CONFORMING
HEIGHT: 7039 | HASH: 0000000052cf2ccafe24adee6504a54ac4f1d633b61b5dcd77890320acf5200f | V_OBS: 00001b7f | RESULT: CONFORMING
HEIGHT: 7040 | HASH: 00000000ed739f9101f31ddd4ebd418e25c2640eb95df1d20daf46de6abf7574 | V_OBS: 00001b80 | RESULT: NON-CONFORMING
HEIGHT: 7041 | HASH: 0000000040b5d3648868450ae24c3ab820f90901369fe6666787b2e4351312e0 | V_OBS: 00001b81 | RESULT: CONFORMING
HEIGHT: 7042 | HASH: 000000007d7b9bf18899e86558926252d97a6d39f452a0946c0e434a42a5eaa5 | V_OBS: 00001b82 | RESULT: CONFORMING
HEIGHT: 7043 | HASH: 000000008cf9b92dee02e2fe295464a47c3b650bd44949b345cab76f42012be8 | V_OBS: 00001b83 | RESULT: CONFORMING
HEIGHT: 7044 | HASH: 000000008bae7982b3762c00701e69919ddf6ae2e45403b0b3be6654223fa4b5 | V_OBS: 00001b84 | RESULT: CONFORMING
HEIGHT: 7045 | HASH: 00000000b12b1fe7564ed86d6007193c18740f8e0125885c4ced369d8b823cc5 | V_OBS: 00001b85 | RESULT: CONFORMING
HEIGHT: 7046 | HASH: 000000005183b5335e8548768711c5bc7168f78fc8da3cd6a0d559d0367bc71e | V_OBS: 00001b86 | RESULT: CONFORMING
HEIGHT: 7047 | HASH: 000000005ebd311bc131fbd2a29f132d54ad1d6731f828e8d26ea77e558ebcca | V_OBS: 00001b87 | RESULT: CONFORMING
HEIGHT: 7048 | HASH: 00000000b3be069ccac53485cc614bcc1163b17c6f2f4b49ace8ce48d9e422ce | V_OBS: 00001b88 | RESULT: CONFORMING
HEIGHT: 7049 | HASH: 00000000fa567051154fbef9e55f2cc69aa0736fa60d92c54a7d3eaaecba9c72 | V_OBS: 00001b89 | RESULT: CONFORMING
HEIGHT: 7050 | HASH: 0000000031f4d6fd7e7ab41cbeab577ff5ad75db7f5873eccded0c94c36af637 | V_OBS: 00001b8a | RESULT: CONFORMING
HEIGHT: 7051 | HASH: 00000000affef804924de0626b224c91e6c258302a539093dc801dacd856a553 | V_OBS: 00001b8b | RESULT: CONFORMING
HEIGHT: 7052 | HASH: 00000000cc5d119535d9f927fa5357088e68d8007f002a9ed5dfdab5008f3915 | V_OBS: 00001b8c | RESULT: CONFORMING
HEIGHT: 7053 | HASH: 00000000c7397c0e735c7906ab02a5415e382d7a6e61868264cb7eb8b4871b42 | V_OBS: 00001b8d | RESULT: CONFORMING
HEIGHT: 7054 | HASH: 00000000c54abd4a5dd4f958b856dcb57a3a3fd9527dd4608a2820be59ad509b | V_OBS: 00001b8e | RESULT: CONFORMING
HEIGHT: 7055 | HASH: 000000009b56ce12ad226082a8c0437bfffb25cfe5b62674828a15de8bedef74 | V_OBS: 00001b8f | RESULT: CONFORMING
HEIGHT: 7056 | HASH: 00000000a07d3f18dfa5d21c774561b1a856030655fade270b2900c5bc2c2176 | V_OBS: 00001b90 | RESULT: CONFORMING
HEIGHT: 7057 | HASH: 000000007a799d63ac6ded8caaf7476366055d085efc911c869777b72726c031 | V_OBS: 00001b91 | RESULT: CONFORMING
HEIGHT: 7058 | HASH: 00000000a72e72405730ba94f46fb6b82128ddab980ca7b56b534f23e8d89e2d | V_OBS: 00001b92 | RESULT: CONFORMING
HEIGHT: 7059 | HASH: 00000000d3c03b22d4a94850f0853d822b46fac5ef67d11069d4a13f0ca904bf | V_OBS: 00001b93 | RESULT: CONFORMING
HEIGHT: 7060 | HASH: 000000003af1e74025349c2ab181d52b472e6598c42e40589f9a9c84f1b7ccf0 | V_OBS: 00001b94 | RESULT: CONFORMING
HEIGHT: 7061 | HASH: 00000000f0e01bb8a5d79885480a48a36f31b81c6e3ca544a602ce243416a406 | V_OBS: 00001b95 | RESULT: CONFORMING
HEIGHT: 7062 | HASH: 000000008219568e3391dba75c4b28ef46d8b0ddc74c61a1c385ef79f32e1b90 | V_OBS: 00001b96 | RESULT: CONFORMING
HEIGHT: 7063 | HASH: 0000000091613d4ef8b468afe7eba636032be0811effca8201169d0acf1bcbbe | V_OBS: 00001b97 | RESULT: CONFORMING
HEIGHT: 7064 | HASH: 000000009196339c5d55ac6faf3b24cdcc659ef13501ac5d39d1a2884d6229c4 | V_OBS: 00001b98 | RESULT: CONFORMING
HEIGHT: 7065 | HASH: 0000000063668505a20da90879e4b9938223f8e38c8b097bc922dc3de90af3e1 | V_OBS: 00001b99 | RESULT: CONFORMING
HEIGHT: 7066 | HASH: 00000000a8b6b06e9fd9b71293278bd079fbbebd002510b436304f74ec2dab49 | V_OBS: 00001b9a | RESULT: CONFORMING
HEIGHT: 7067 | HASH: 00000000d8ff3a0a9d54651a2d1945389bcb0895f0de7fb3f7666024a6f31538 | V_OBS: 00001b9b | RESULT: CONFORMING
HEIGHT: 7068 | HASH: 00000000d879dc045b464ec5b0ca1dab9732af90f43ed5b26c8046fbadfa1be8 | V_OBS: 00001b9c | RESULT: CONFORMING
HEIGHT: 7069 | HASH: 00000000ae7255bfdd9e04665b6a4d4333233c08d7c54f5d78241ae757b6bda1 | V_OBS: 00001b9d | RESULT: CONFORMING
HEIGHT: 7070 | HASH: 0000000021865711c384ad1f55880fe8b99845e59d250af962642093995cd922 | V_OBS: 00001b9e | RESULT: CONFORMING
HEIGHT: 7071 | HASH: 00000000db2404392b7edc0cd3148936e6e094288dc8a461590f0389c45c02c0 | V_OBS: 00001b9f | RESULT: CONFORMING
HEIGHT: 7072 | HASH: 000000003474276b1a6c180cdc337e5287b801c567b35186792adbcdee46935e | V_OBS: 00001ba0 | RESULT: CONFORMING
HEIGHT: 7073 | HASH: 00000000211030168005f208caa1dd3437d26a2dd0451c044756c295a32aae02 | V_OBS: 00001ba1 | RESULT: CONFORMING
HEIGHT: 7074 | HASH: 00000000e10b280510b051076e23d2eca9d5dfcebf63af044f20164b15336a42 | V_OBS: 00001ba2 | RESULT: CONFORMING
HEIGHT: 7075 | HASH: 00000000d99cd9fee265c5ae58b331d4dd86ffc8abccdc423827e4540999dcb4 | V_OBS: 00001ba3 | RESULT: CONFORMING
HEIGHT: 7076 | HASH: 0000000089ce3b2a0ddda784ef7a8d57ce8acd3e3a4997eeda56bb12a8926985 | V_OBS: 00001ba4 | RESULT: CONFORMING
HEIGHT: 7077 | HASH: 000000002b195343c03f035ebf2d609a307d5e97ab37faaba726870e2d40e901 | V_OBS: 00001ba5 | RESULT: CONFORMING
HEIGHT: 7078 | HASH: 0000000024ba67354fe43a09590589d6898ac581bfd6925bef3f907a93f80a15 | V_OBS: 00001ba6 | RESULT: CONFORMING
HEIGHT: 7079 | HASH: 000000001f104a8c885b5e4e0f9aa75b2ada48c1274be46533d6f775b3192de7 | V_OBS: 00001ba7 | RESULT: CONFORMING
HEIGHT: 7080 | HASH: 000000002863aab7c609927bd4ac47672d10efaa995df60624fd8d0002c063d7 | V_OBS: 00001ba8 | RESULT: CONFORMING
HEIGHT: 7081 | HASH: 000000002347eb0163072650abef371572247532bc61f5860051a0dcdebfbd78 | V_OBS: 00001ba9 | RESULT: CONFORMING
HEIGHT: 7082 | HASH: 00000000d7e8507e298dc2fee249ff880606243fdd04d29da806084845caf732 | V_OBS: 00001baa | RESULT: CONFORMING
HEIGHT: 7083 | HASH: 00000000418426348fbee52c4e32f8e72671fc7001f54af9a8d4df45a9df6e0b | V_OBS: 00001bab | RESULT: CONFORMING
HEIGHT: 7084 | HASH: 00000000ff4c90111d4cb7e7f18fe0f825b02b9022aa881c5e87c42d0da27e25 | V_OBS: 00001bac | RESULT: CONFORMING
HEIGHT: 7085 | HASH: 00000000ede71f6e2aa8c78316941f4662c29d10090dd10f4957ee01b65fb764 | V_OBS: 00001bad | RESULT: CONFORMING
HEIGHT: 7086 | HASH: 000000003e597f8056ab99b3108ac2fcd872f88b191a92ee22944f53d95142ab | V_OBS: 00001bae | RESULT: CONFORMING
HEIGHT: 7087 | HASH: 0000000040e1f7a829dca044660256d7dc5c48b1a5b16283b9fcb6ed577a48dd | V_OBS: 00001baf | RESULT: CONFORMING
HEIGHT: 7088 | HASH: 00000000f2af83ad545d6ef32e2eda22c557da210e3229f368925183f9e62ad3 | V_OBS: 00001bb0 | RESULT: CONFORMING
HEIGHT: 7089 | HASH: 000000007fa8b2f5d5db8da73167f2e2d2f68d2e54a9edeaba9cfffcb1e2ac5c | V_OBS: 00001bb1 | RESULT: CONFORMING
HEIGHT: 7090 | HASH: 000000001322cd81e3e4694d9c497376a0ad66ddeccc6255d2168e5e75352aab | V_OBS: 00001bb2 | RESULT: CONFORMING
HEIGHT: 7091 | HASH: 00000000d5f84ff6cbe71eecb9815e5b542efa0a371a166c3c0683eae70f2114 | V_OBS: 00001bb3 | RESULT: CONFORMING
HEIGHT: 7092 | HASH: 00000000326d025c15d7a3aab1bc03c78114bca2c8f73631b32c6ceecff0c16a | V_OBS: 00001bb4 | RESULT: CONFORMING
HEIGHT: 7093 | HASH: 0000000067e0abee1c1a6797a6b723116b3bcea3ac0d86c976752326fee8b7c3 | V_OBS: 00001bb5 | RESULT: CONFORMING
HEIGHT: 7094 | HASH: 000000009f88df1c6629310290e3168245124a95555b13c38d09768320dc4aff | V_OBS: 00001bb6 | RESULT: CONFORMING
HEIGHT: 7095 | HASH: 00000000c6ef89392673a6982fc07f3f1e5bf53bcf2fc1278152e4925172f276 | V_OBS: 00001bb7 | RESULT: CONFORMING
HEIGHT: 7096 | HASH: 00000000f351a77494129c57551862a3c7afb40d5b5c3e23feec8050a2316ade | V_OBS: 00001bb8 | RESULT: CONFORMING
HEIGHT: 7097 | HASH: 00000000782644190d561bf1efee5f483db29d012655540804d76943145bd93c | V_OBS: 00001bb9 | RESULT: CONFORMING
HEIGHT: 7098 | HASH: 00000000dac3b364d12b9c224529cfd108619960d584d778d4b7ee65270b5e66 | V_OBS: 00001bba | RESULT: CONFORMING
HEIGHT: 7099 | HASH: 00000000d31cd6c965dbd59ddce9edaa88ab65ba45ea3848b782a169447a2876 | V_OBS: 00001bbb | RESULT: CONFORMING
HEIGHT: 7100 | HASH: 00000000fe77b3ed62747fe2cc2d9c84b16dc9d1cec0bd20d1e5451e17349c58 | V_OBS: 00001bbc | RESULT: CONFORMING
HEIGHT: 7101 | HASH: 00000000685066f3691ebadb144a8ba528a03519e9143fdd435b37cf5462553e | V_OBS: 00001bbd | RESULT: CONFORMING
HEIGHT: 7102 | HASH: 000000007849f27da484bdd02fe928546bb9b9d9879073a19a523a41005b6324 | V_OBS: 00001bbe | RESULT: CONFORMING
HEIGHT: 7103 | HASH: 00000000f6d5fee1f776302eb9bd160e1e08a38c5fb00b2d82ab539189379835 | V_OBS: 00001bbf | RESULT: CONFORMING
HEIGHT: 7104 | HASH: 000000009a104f612d56a1d06e2f2b6ad75d1d4655a04ea1ebac6557c4242f7b | V_OBS: 00001bc0 | RESULT: CONFORMING
HEIGHT: 7105 | HASH: 000000005a92337033f38023be4226a4e4ea27a4f03db138e4dbfc2850244d75 | V_OBS: 00001bc1 | RESULT: CONFORMING
HEIGHT: 7106 | HASH: 000000008c894f5a5b78d5535c912b3d4bb22e58b2c56977d6d890739cae89bb | V_OBS: 00001bc2 | RESULT: CONFORMING
HEIGHT: 7107 | HASH: 00000000770bf6e19720c977a221a88408165fa7e10539df9df23dfd01d50b1a | V_OBS: 00001bc3 | RESULT: CONFORMING
HEIGHT: 7108 | HASH: 000000007428e88d99d866ffd83c35d80fd12999209066ef25efbfe6dce273e3 | V_OBS: 00001bc4 | RESULT: CONFORMING
HEIGHT: 7109 | HASH: 000000003a6dff330855472a565ac34b3ec168e4df32fab7c865165297e3154c | V_OBS: 00001bc5 | RESULT: CONFORMING
HEIGHT: 7110 | HASH: 0000000067ada24fd7ebd2bafc1c2362e387af6c6fc13978759c40c48196bb62 | V_OBS: 00001bc6 | RESULT: CONFORMING
HEIGHT: 7111 | HASH: 00000000339a30dfc11c51e5dc09d2d942d9348e93a197ce1bd61e9ee66499ff | V_OBS: 00001bc7 | RESULT: CONFORMING
HEIGHT: 7112 | HASH: 00000000c9598a690707981c5de90cf67a01dae68227eccd21b51d15be9b8dd2 | V_OBS: 00001bc8 | RESULT: CONFORMING
HEIGHT: 7113 | HASH: 00000000d0503d9e6f55896ea5f61eb4417dcc6946c6df879c4cbd97acc9612e | V_OBS: 00001bc9 | RESULT: CONFORMING
HEIGHT: 7114 | HASH: 00000000bb547c0da8d7dd399919d4c8cb199f3da0bb38e4248e97f8739b75a4 | V_OBS: 00001bca | RESULT: CONFORMING
HEIGHT: 7115 | HASH: 000000005d3c59a865d19bb90e5f60a8283df90905feccc2365a36ad26aa79d7 | V_OBS: 00001bcb | RESULT: CONFORMING
HEIGHT: 7116 | HASH: 00000000c439343c281c4eca6eaf0983c20d12b11023d0c3f3e5e4bf8f84f5ec | V_OBS: 00001bcc | RESULT: CONFORMING
HEIGHT: 7117 | HASH: 00000000cd139e842f26b86d0f25f88f758a24b88fb81cbf04742eeb1643f964 | V_OBS: 00001bcd | RESULT: CONFORMING
HEIGHT: 7118 | HASH: 00000000bde2aef1a2d7d6ba5f7ab8df8274e8319e40cc2801454eb345ff319b | V_OBS: 00001bce | RESULT: CONFORMING
HEIGHT: 7119 | HASH: 00000000ca5254ebbb418af344fbd61f47bde7e21cde75eb34bfaa1264eee290 | V_OBS: 00001bcf | RESULT: CONFORMING
HEIGHT: 7120 | HASH: 0000000011224a5aaa9f567610a8d3594e4e1141a91ffc97e2ca7ea816d39ae3 | V_OBS: 00001bd0 | RESULT: CONFORMING
HEIGHT: 7121 | HASH: 00000000429e53e0f07531dc0f0226bc7c15d101fbbd9f2b46bf0662e588b53f | V_OBS: 00001bd1 | RESULT: CONFORMING
HEIGHT: 7122 | HASH: 00000000c03c6423bfcff6cdad1dd5daa7bc24c418b6235a29ce79c4718e08db | V_OBS: 00001bd2 | RESULT: CONFORMING
HEIGHT: 7123 | HASH: 000000003ce2c69aaecd082515f99d7eeea93bc22ad34fed3902227ae9b22867 | V_OBS: 00001bd3 | RESULT: CONFORMING
HEIGHT: 7124 | HASH: 00000000920c4af615bb8487d478da203a00d7c2f11c7f76acb301436e43f814 | V_OBS: 00001bd4 | RESULT: CONFORMING
HEIGHT: 7125 | HASH: 00000000316ab6a62fafc55d8e7c5e10f10c7324fc8154f69ce0e027d1ce5607 | V_OBS: 00001bd5 | RESULT: CONFORMING
HEIGHT: 7126 | HASH: 00000000f3b3e95badb0c7fe57bc72f31b6e80a4381efbccb4d229e58aa5f440 | V_OBS: 00001bd6 | RESULT: CONFORMING
HEIGHT: 7127 | HASH: 00000000e453c336c464c26389fbcd0e2184a6920d0bf0778be5800081fb92e5 | V_OBS: 00001bd7 | RESULT: CONFORMING
HEIGHT: 7128 | HASH: 000000007cf90a910fa116e2f5f598c23ed24a7c0d0b808e55c3bb76bd3c4d6b | V_OBS: 00001bd8 | RESULT: CONFORMING
HEIGHT: 7129 | HASH: 00000000692f3012e798ceb77a882f4a0e731551fccc8cb6ad283073137e2719 | V_OBS: 00001bd9 | RESULT: CONFORMING
HEIGHT: 7130 | HASH: 00000000f2e58a15414c1e36bc2593067d40e742b1a5d436dcd119935a951879 | V_OBS: 00001bda | RESULT: CONFORMING
HEIGHT: 7131 | HASH: 000000004fa8ea47511bd8fddfb3be13b33858f9a7d89ca97ee18ae56692328c | V_OBS: 00001bdb | RESULT: CONFORMING
HEIGHT: 7132 | HASH: 00000000f0e55bc76ab743e9710e69be500aadd82101fa23f02da07bf82ba6d7 | V_OBS: 00001bdc | RESULT: CONFORMING
HEIGHT: 7133 | HASH: 00000000deeeb28ccb85164f3931aa4ef6f13a9a5f1d0b47f0186f44e0750859 | V_OBS: 00001bdd | RESULT: CONFORMING
HEIGHT: 7134 | HASH: 00000000736ed4985a4f11edbced5dd602173f714a0d42f3e70792ccff28290a | V_OBS: 00001bde | RESULT: CONFORMING
HEIGHT: 7135 | HASH: 00000000030ace6bf2b107ab0f43546e51795759cdf4aa0d85bcd48f4b6a9a83 | V_OBS: 00001bdf | RESULT: CONFORMING
HEIGHT: 7136 | HASH: 0000000099d4173a224871c256585183ca9f177e3f3f56c72511a463456b80b2 | V_OBS: 00001be0 | RESULT: CONFORMING
HEIGHT: 7137 | HASH: 0000000055ac815a25626ac40827d442f0d3f6bafba53fd325489c2675ae0ed8 | V_OBS: 00001be1 | RESULT: CONFORMING
HEIGHT: 7138 | HASH: 0000000089c65932813fee54ef04d9f11dd62541840e721ffd1fefd3a3ce731d | V_OBS: 00001be2 | RESULT: CONFORMING
HEIGHT: 7139 | HASH: 0000000031bea45fd2fa7781afbc90a0aa51fd52ff6907953014741e538cce33 | V_OBS: 00001be3 | RESULT: CONFORMING
HEIGHT: 7140 | HASH: 000000000f8d4a7ca95a037e31c3854cf9c2bb7ccbf7bb0b068f71c66591860b | V_OBS: 00001be4 | RESULT: CONFORMING
HEIGHT: 7141 | HASH: 00000000d5518a8a5440715c1004ad091819aad9ff579a7eeb4eae3a74ea47d2 | V_OBS: 00001be5 | RESULT: CONFORMING
HEIGHT: 7142 | HASH: 000000004d6df637d6f3b47000541a76a71f914404c5ab99274721f056760b33 | V_OBS: 00001be6 | RESULT: CONFORMING
HEIGHT: 7143 | HASH: 00000000960f186c81bab520ed35793dd4b9217ae014ca2ff22eeb39d65dce05 | V_OBS: 00001be7 | RESULT: CONFORMING
HEIGHT: 7144 | HASH: 0000000063bc29f0037a254f5001cc6dfccb95e71586072561070d91eacb349d | V_OBS: 00001be8 | RESULT: CONFORMING
HEIGHT: 7145 | HASH: 0000000011577fef55f3b3b5a7fc79af9f6a1375cd8c04f9bd274d88cd407f26 | V_OBS: 00001be9 | RESULT: CONFORMING
HEIGHT: 7146 | HASH: 00000000841ae51d44d830c62c3bd7cca1fa46332394902955511c0038e3fb77 | V_OBS: 00001bea | RESULT: CONFORMING
HEIGHT: 7147 | HASH: 00000000435e1a365d32762e9f149ceb734df9d2ef448336d807738a7d971cad | V_OBS: 00001beb | RESULT: CONFORMING
HEIGHT: 7148 | HASH: 0000000032caac78b770101ac7a89075cb5d4935f34e8840e99983ec7d2be9d0 | V_OBS: 00001bec | RESULT: CONFORMING
HEIGHT: 7149 | HASH: 00000000c6118e088e1284088a2c6ea22d86bab8d10d112c5283cd1f268d01de | V_OBS: 00001bed | RESULT: CONFORMING
HEIGHT: 7150 | HASH: 00000000b16f68626a9bcfa5ad72e669fbecc2f73d6d2c56b237c521bb7afb30 | V_OBS: 00001bee | RESULT: CONFORMING
HEIGHT: 7151 | HASH: 0000000018f09ae6b978e37386191b4287e000c944bfb2b836c9aaf382c0ed49 | V_OBS: 00001bef | RESULT: CONFORMING
HEIGHT: 7152 | HASH: 000000000ba2e13d62a762a3e94d94260bfb5efe33f7ccdfad29976b3c7974ec | V_OBS: 00001bf0 | RESULT: CONFORMING
HEIGHT: 7153 | HASH: 000000000a13c6e672a4d5223c6f1bcceddcee5a416e9e40e1fbed963a221083 | V_OBS: 00001bf1 | RESULT: CONFORMING
HEIGHT: 7154 | HASH: 00000000568ef74806b667c3d485a145cc7871de63c9f49423cef25d318be1ba | V_OBS: 00001bf2 | RESULT: CONFORMING
HEIGHT: 7155 | HASH: 00000000af4a52f2bdaed51cf77cb874388a204a1b2adcde4ae74c4c16a3a85e | V_OBS: 00001bf3 | RESULT: CONFORMING
HEIGHT: 7156 | HASH: 00000000d0738a89e5e5ec0f2aa635274677da69b27f06370870a0d08640da66 | V_OBS: 00001bf4 | RESULT: CONFORMING
HEIGHT: 7157 | HASH: 000000007b02b99dad5c412bdfce1e0e71be0c9e41cf6cd87e7e6163796a9b3a | V_OBS: 00001bf5 | RESULT: CONFORMING
HEIGHT: 7158 | HASH: 00000000a2dc2f2c4c227a6fbfc89dd523a029f7762bb0d3e5efad5a1fc1c44c | V_OBS: 00001bf6 | RESULT: CONFORMING
HEIGHT: 7159 | HASH: 0000000049947af608020f6ecb49467d191479e986d5e4c2be6d85da965d0c26 | V_OBS: 00001bf7 | RESULT: CONFORMING
HEIGHT: 7160 | HASH: 000000006bc1160b5629b8da76b49501dcc0563b51259908024189417f5c9aef | V_OBS: 00001bf8 | RESULT: CONFORMING
HEIGHT: 7161 | HASH: 00000000aea0eab76fd17896b0e0bc4d7476c95965a461a13437097c0adca45d | V_OBS: 00001bf9 | RESULT: CONFORMING
HEIGHT: 7162 | HASH: 00000000bae95bcc3664c2e3d96ace440d175144620999ec2ef67b1a8d69fcdb | V_OBS: 00001bfa | RESULT: CONFORMING
HEIGHT: 7163 | HASH: 000000003a926d49eaf5d17143d7c1032380867cb7b818a56800be27da9548f9 | V_OBS: 00001bfb | RESULT: CONFORMING
HEIGHT: 7164 | HASH: 00000000e3c596cb4d0deddd13f482a37457984ee23f8d7de0b74d3dcfcb96f1 | V_OBS: 00001bfc | RESULT: CONFORMING
HEIGHT: 7165 | HASH: 000000006c14c687caa172afa027a2a08f4b5a1b1d8de61d3fac9368ce98b1cf | V_OBS: 00001bfd | RESULT: CONFORMING
HEIGHT: 7166 | HASH: 00000000364b444c44835b14d4bd7ff957abe7a601e7d58fa36e6dbcbb9b91a8 | V_OBS: 00001bfe | RESULT: CONFORMING
HEIGHT: 7167 | HASH: 000000006ea4f5058f69a5d25aa120eb37cfb843d44f99a6e1f2a6cdb8884abe | V_OBS: 00001bff | RESULT: CONFORMING
HEIGHT: 7168 | HASH: 00000000baca5c01fcc28a7d7c78b2a40a579723b80d5d2ea7d36f9f91b77946 | V_OBS: 00001c00 | RESULT: NON-CONFORMING
HEIGHT: 7169 | HASH: 00000000b848ea70e58c3549dec094ceb6cf198d4b36229f730142d851f16273 | V_OBS: 00001c01 | RESULT: CONFORMING
HEIGHT: 7170 | HASH: 00000000916ebf48544d7caba945d672382b86520e46206d174cc2cc53b1d8ad | V_OBS: 00001c02 | RESULT: CONFORMING
HEIGHT: 7171 | HASH: 00000000013b44824b4619956198ff9604238fdef72586617cc8a1dd73506574 | V_OBS: 00001c03 | RESULT: CONFORMING
HEIGHT: 7172 | HASH: 00000000438120676272a9ee704fc16d23ef2941e2196b03bc51471bdc18d918 | V_OBS: 00001c04 | RESULT: CONFORMING
HEIGHT: 7173 | HASH: 0000000047e5d0b4cd034ec2fba113bfacf297cd8a92a398009adf54cf0fb072 | V_OBS: 00001c05 | RESULT: CONFORMING
HEIGHT: 7174 | HASH: 0000000039af3f851af4daa456ea019c65fbbe45c21418785f1a572723d9259c | V_OBS: 00001c06 | RESULT: CONFORMING
HEIGHT: 7175 | HASH: 0000000058e7e9899b38f11b0df01d1036fdf71d40e9c03f6661a6c41e9530c2 | V_OBS: 00001c07 | RESULT: CONFORMING
HEIGHT: 7176 | HASH: 00000000110af21c361573c5d8141567890aaa802e6fc3efe510d45d8674397c | V_OBS: 00001c08 | RESULT: CONFORMING
HEIGHT: 7177 | HASH: 00000000894a9754ba1f1c47d3ee74949f580530c80ffc27635df74d703440fb | V_OBS: 00001c09 | RESULT: CONFORMING
HEIGHT: 7178 | HASH: 00000000008547db641fa0b24139efadb2406d15f33be6194cba5dba42ecc23d | V_OBS: 00001c0a | RESULT: CONFORMING
HEIGHT: 7179 | HASH: 000000008bb2826b62b228305464a3e71c3a86d0271cf536c0360c56e90ee583 | V_OBS: 00001c0b | RESULT: CONFORMING
HEIGHT: 7180 | HASH: 00000000a88887fc08258ffe36f09035d396c3cefcb1bde678e774c70a6aa313 | V_OBS: 00001c0c | RESULT: CONFORMING
HEIGHT: 7181 | HASH: 00000000e351c49807c006b0bf791fa0e3fec119c99a503bc1c8fe9245604b74 | V_OBS: 00001c0d | RESULT: CONFORMING
HEIGHT: 7182 | HASH: 00000000a75e694d054abb86102ff7b20dee66e00951fb62be72fa6c69c836f7 | V_OBS: 00001c0e | RESULT: CONFORMING
HEIGHT: 7183 | HASH: 00000000dc9a1c9bc8c313df23aff8820a213a66ff1ecf9392cfbf3dc2149eaa | V_OBS: 00001c0f | RESULT: CONFORMING
HEIGHT: 7184 | HASH: 000000004fba3f06cd381c2feb56c8758d4cac127edae90b4ab0a288bef4a219 | V_OBS: 00001c10 | RESULT: CONFORMING
HEIGHT: 7185 | HASH: 000000008939fb6e4110f2268c6557e390860f5206c1292655b86b0801c897f5 | V_OBS: 00001c11 | RESULT: CONFORMING
HEIGHT: 7186 | HASH: 0000000088ba23f1b88db87057e6343009f942b02bca48f427142117dc17c8b5 | V_OBS: 00001c12 | RESULT: CONFORMING
HEIGHT: 7187 | HASH: 000000008cfdd1ea79b7b213d4b35ed4c354558f5d2a8adbeb064b1e03b87d35 | V_OBS: 00001c13 | RESULT: CONFORMING
HEIGHT: 7188 | HASH: 000000009b1179d7bf1e8610a07c219a789480b66763326628070b089dcf0383 | V_OBS: 00001c14 | RESULT: CONFORMING
HEIGHT: 7189 | HASH: 000000007f29cdfedc0d5ae3d3066edfb81d208c8be750be3029e8998a49983e | V_OBS: 00001c15 | RESULT: CONFORMING
HEIGHT: 7190 | HASH: 00000000dd69b822c030e7868cae9ce15c7b13ba4c216b2e4ec6cb72d09aa556 | V_OBS: 00001c16 | RESULT: CONFORMING
HEIGHT: 7191 | HASH: 00000000f182d1a2dbf929be944c1e22d9467b16842ef02f4951595d0eaed793 | V_OBS: 00001c17 | RESULT: CONFORMING
HEIGHT: 7192 | HASH: 00000000637ee408244d8a01f9300a21bd8afd953064238f6e7cba93a6e8f969 | V_OBS: 00001c18 | RESULT: CONFORMING
HEIGHT: 7193 | HASH: 000000005c9bf5890979158f31508e5fcc7082251015df6efd0ab5ffc6adf968 | V_OBS: 00001c19 | RESULT: CONFORMING
HEIGHT: 7194 | HASH: 00000000c1e2c2447d3ea0ca34e7cedb5394c4ed0626b52f85adce784c4937f0 | V_OBS: 00001c1a | RESULT: CONFORMING
HEIGHT: 7195 | HASH: 00000000cf4b06e4e950570a7d3a2c9ec19cdfa2cfec5ff9eff4d3a9ca93eed0 | V_OBS: 00001c1b | RESULT: CONFORMING
HEIGHT: 7196 | HASH: 000000003d070d1ff0a99d8f1ecd9233f110179e0c7c8ee8da142f40fae56da5 | V_OBS: 00001c1c | RESULT: CONFORMING
HEIGHT: 7197 | HASH: 0000000080a3997263a8b0c305b73741a19c2d24e228a2f89b26bdb475caf881 | V_OBS: 00001c1d | RESULT: CONFORMING
HEIGHT: 7198 | HASH: 00000000fa9c91805b4540024bf9c100aa91aaf0f6220a89f9b3cf266bf54b92 | V_OBS: 00001c1e | RESULT: CONFORMING
HEIGHT: 7199 | HASH: 00000000043bbfa8d50c2bf26b890c81bf764615e41840a84c001f61c3f42d3e | V_OBS: 00001c1f | RESULT: CONFORMING
HEIGHT: 7200 | HASH: 0000000068693b8582734cb90dfd7c4786f3eefb5c953ec3edb06937190472f5 | V_OBS: 00001c20 | RESULT: CONFORMING
